Auction ID/CIN/LLPIN,Bank/Organisation Name,Location-City/District/address,_Auction date,_Last Date of EMD Submission,_Reserve Price,EMD Amount,Nature of Assets,Details URL,Auction Notice URL,Source
U17120MH2004PLC147378,TEXORANGE CORPORATION LIMITED,"1. Industrial Factory Shed on Plot No. 49, Gat. No. 423, Malegaon Industries Co. Op. Estate Ltd. Malegaon, Dist Nashik, Opp Kirti Tiles Factory, Near Gayatri Crane Service, Near Hotel Ambika, Off Mumbai - Agra National Highway, Chalisgaon Fata, At Mouje Sayane Bk, Tal. Malegaon, Dist. Nashik – 423203. 2. Industrial FactoryShed on Plot No. 71, Gat. No. 423, Malegaon Industries Co. Op. Estate Ltd. Malegaon, Dist Nashik, Opp Kirti Tiles Factory, Near Gayatri Crane Service, Near Hotel Ambika, Off Mumbai - Agra National Highway, Chalisgaon Fata, At Mouje Sayane Bk, Tal. Malegaon, Dist. Nashik – 423203",18-09-2025,16-09-2025,6156000.0,615600.0,Land and Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755755807_8636.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/c5bab1614ab00e83af466a2ae05900ec.pdf,IBBI_Auctions
U45201MH2006PLC162784,STERLING SEZ AND INFRASTRUCTURE LIMITED,"Survey No. 190, Block Nos. 938/1, 938/3, 938/4, and 938/5 in the villages of Sarod and Valipor, Taluka Jambusar, District Bharuch, Gujarat",15-09-2025,12-09-2025,3243200000.0,324300000.0,"Sale of Corporate Debtor as a going concern as per regulation 32(e) of IBBI (Liquidation Process) Regulations, 2016",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755691760_8635.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/1730d09aba769b048d5062ca6c54bdc8.pdf,IBBI_Auctions
L45200MH1995PLC090760,Pratibha Industries Limited,Mumbai,19-09-2025,19-09-2025,0.0,0.0,Assignment of Not Readily Realisable Asset – Sale of 100% stake in Far Eastern Mining Construction Company Joint Venture (FEMC Pratibha JV) Excluding cash and bank balance and the VAT refund in the matter Commissioner of Trade and Taxes vs. FEMC Pratibha Joint Venture (Civil Appeal No. 3940 of 2024) and Assignment of Not Readily Realisable Asset- 1) NCLT order dated 8th October 2024 in the IA 1420 of 2020- ‘PUFE Application’ for the amount of INR 233.25 Crores 2) Appeal filed before the NCLAT against the NCLT order dated 8th October 2024 in the IA 1420 of 2020- ‘PUFE Application’ for the amount of INR 71.99 Crores,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755685428_8634.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/a34f6b191e921fffa86942e79b8bbf93.pdf,IBBI_Auctions
L45200MH1995PLC090760,Pratibha Industries Limited,"Vashi, Navi Mumbai",19-09-2025,15-09-2025,4670294.0,467030.0,Mercedes Benz S-350 (MH04 HD 0006) and BMW 7 series 730Ld Eminence (MH04GR9009),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755684943_8633.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/d785cbbffb16629da272260bc9ef417c.pdf,IBBI_Auctions
U19111KA1998PTC024166,SUPREME OVERSEAS EXPORTS INDIA PVT LTD.,BENGALURU / AMBUR -TAMIL NADU,12-09-2025,10-09-2025,33327945.0,3332795.0,"LEATHER INDUSTRY RELATED - PLANT AND MACHINERY , RAW LEATHER , FINISHED GOODS",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755673188_8632.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/be871efd794497447fc4693775dd1dd1.pdf,IBBI_Auctions
U17290PB2012PLC036563,SAHIL SPINTEX LIMITED,"Ratia Road, Village Boha, Budhlada Dist. Mansa – 151503 Punjab",12-09-2025,10-09-2025,88500000.0,8850000.0,Entire Company with all assets as per E-auction Process documents on the going concern basis,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755583855_8616.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/68e6ef4644c9705edc7c3246a1994200.pdf,IBBI_Auctions
U50101MH1990PTC056302,WINDALS AUTO PRIVATE LIMITED,"Rudrapur (Uttrakhand), Mumbai(Maharastra)",08-09-2025,06-09-2025,99861983.0,9986000.0,"Sale of Corporate Debtor, Windals Auto Private Limited, as a going concern except assets (including but not necessarily Plant & Machinery/Inventory/Scrap etc) lying at Chimbali , in terms of clause (e) of regulation 32 of the Insolvency and Bankruptcy Board of India (Liquidation Process) Regulations, 2016",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755617287_8589.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/abf0c49360e769e1a08d66969e80a1f6.pdf,IBBI_Auctions
U34105MH2010PLC198698,AMW COMMERCIAL VEHICLE APPLICATIONS LIMITED,"34KM Milestone, Bhuj - Bhachau Road, Village Kanaiyabe, Kachchh, Gujarat 370020.",05-09-2025,03-09-2025,86000000.0,8600000.0,"Tools, Dyes, Moulds, Truck Cabins, Rolling Machine",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755583643_8615.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/c3e31928bbe004e6007ebcf17a9467ad.pdf,IBBI_Auctions
L18101WB1994PLC063733,Silverton Spinners Limited,"Falta Industrial Growth Centre, Sector No - 4, Falta, 24 Parganas (S)-743504, West Bengal",18-09-2025,15-09-2025,200000000.0,20000000.0,Option 1- Entire Corporate Debtor as a going concern under Regulation 32 (e) read with Regulation 32A Option 2- Plant & Machinery Option 3- Land & Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755585262_8617.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/6de73174eab5583b51b9fbe7d5587dbf.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Mangaluru, Udupi, Villuupuram, Panruti",03-09-2025,01-09-2025,124600000.0,12460000.0,"""(Asset Set -1) Sale of Corporate Debtor as going Concern INCLUDING non-core assets (under Regulation 32(e) read with Regulation 32A) of Liquidation Process Regulations""",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602000_8618.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Mangaluru, Udupi, Villuupuram, Panruti",03-09-2025,01-09-2025,66900000.0,6690000.0,""" (Asset Set 2) Sale of Corporate Debtor as going concern EXCLUDING non-core assets (under Regulation 32(e) read with Regulation 32A) of Liquidation Process Regulations""",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602021_8619.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-163004-n6rsq-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,Mangalore and Udupi,03-09-2025,01-09-2025,59600000.0,5960000.0,"""(Asset Set 3) Sale of Corporate Debtor as going concern excluding non-core assets and movable assets at leased premises in Tamil Nadu(under Regulation 32(e) read with Regulation 32A) of Liquidation Process Regulations",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602051_8620.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-163216-ibj9u-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Mangaluru, Karnataka",03-09-2025,01-09-2025,10600000.0,1060000.0,"(Asset Set 4) Sale of Commercial plot situated in Marakada Village, Mangaluru Taluk",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602084_8621.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-163316-e3fyt-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Bangra kuloor, Mangaluru",03-09-2025,01-09-2025,22400000.0,2240000.0,"(Asset Set 5) All the piece and parcel of six commercial Plots No.15,16,17,24,25, and 26 admeasuring 14,081.65 sq feet, situated in Bangra kuloor, Mangaluru",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602101_8622.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-163431-if6ht-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Udupi Taluk, Karnataka",04-09-2025,01-09-2025,24000000.0,2400000.0,""" (Asset Set 10 )- Sale of Industrial Property at Kolalgiri, Uppoor Village, Udupi Taluk, Karnataka together with building, plant and machinery, furniture & fixtures, and vehicles""",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602197_8627.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-164034-chmrk-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Villupuram, Tamil Nadu",04-09-2025,01-09-2025,6800000.0,680000.0,""" (Asset Set 8) Sale of Plant and Machinery at leased premises located Gingee Road, Thiruvamathur Village, Vikravandi Taluk,Villupuram, Tamil Nadu""",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602149_8625.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-163826-hdl1c-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Panruti, Cuddalore District Tamil Nadu",04-09-2025,01-09-2025,3300000.0,330000.0,"""(Asset Set 9 ) Sale of Movable Assets- Plant and Machinery together with Vehicles located at Kattandikuppam, Panruti,Cuddalore District Tamil Nadu""",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602185_8626.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-163934-wzarx-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Udupi Taluk, Karnataka",04-09-2025,01-09-2025,24000000.0,2400000.0,""" (Asset Set 10 )- Sale of Industrial Property at Kolalgiri, Uppoor Village, Udupi Taluk, Karnataka together with building, plant and machinery, furniture & fixtures, and vehicles""",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602197_8627.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-164034-chmrk-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Bangra kuloor, Mangaluru",03-09-2025,01-09-2025,22400000.0,2240000.0,"(Asset Set 5) All the piece and parcel of six commercial Plots No.15,16,17,24,25, and 26 admeasuring 14,081.65 sq feet, situated in Bangra kuloor, Mangaluru",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602101_8622.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-163431-if6ht-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Udupi Taluk, Karnataka",04-09-2025,01-09-2025,3800000.0,380000.0,"""(Asset Set 11 ) Sale of Machineries, furniture & and movable Assets situated at Kolalgiri, Uppoor Village, Udupi Taluk, Karnataka""",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602211_8628.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-164130-pvl1j-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,"Udupi Taluk , Karnataka",04-09-2025,01-09-2025,20200000.0,2020000.0,"""(Asset Set 12 ) Sale of Immovable Assets (Land and Building) situated at Kolalgiri, Uppoor Village, Udupi Taluk , Karnataka""",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755602228_8629.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-19-164250-xiwpk-e7fc9e9f495eaf4b817cb85c7f005fda.pdf,IBBI_Auctions
U21010MH2000PTC128750,Jejani Pulp and Paper Mills Private Limited,Nagpur,08-09-2025,25-08-2025,0.0,0.0,"Not Readily Realisable Assets (""NRRA"")",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755511866_8613.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/5833741d67b41f7f89d730ecd6edc578.pdf,IBBI_Auctions
U50100RJ2012PTC072555,GRD TRUCKS PRIVATE LIMITED,Jaipur,15-09-2025,12-09-2025,5050000.0,505000.0,Sale of the assets of the corporate debtor as a Going Concern,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755508572_8612.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/1603eb71cba4bc8ac68e29545ae61ecb.pdf,IBBI_Auctions
U01403TG2007PLC054391,G S Biotech Limited,"2138 acres of land in 41 villages of Adilabad, Komarambhem & Asifabad dist of Telangana State & 190acres of land in 2 villages of Nanded distof Maharastra state. (please referto e-auciton process document & VDR forcomplete details",30-08-2025,29-08-2025,449500000.0,44500000.0,"The Corporate debater as a going Concern. 2138 acres of land in 41 villages of Adilabad, Komarambhem & Asifabad dist of Telangana State & 190acres of land in 2 villages of Nanded distof Maharastra state. (please referto e-auciton process document & VDR forcomplete details",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755494707_8606.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-18-105507-vsylp-11b0e044584a24b357a50f102ba7724b.pdf,IBBI_Auctions
U51909WB2009PTC134564,NEW HIND SILK HOUSE PRIVATE LIMITED,Kolkata,04-09-2025,02-09-2025,63000000.0,6300000.0,"Sale of Furniture & Fixtures(Only fixed furniture), Plant & Machinery which consists of two nos Computer, Office Equipments and inventories at 111A, Park Street, 2nd Floor, Kolkata, West Bengal, India, 700016along with sale of some Non-current assets along with Short term & Long term loans and advances along with other current assets- 1. Investment in shares of Unlisted Public Companies 2. Deferred tax assets 3. Long term loans & advances 4. Security deposits 5. Trade Receivables 6. Short term loans & advances Cash & Cash Equivalents",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755329704_8611.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/5b68dedd2244e0e6a59f1468b1504ddc.pdf,IBBI_Auctions
U74899DL1990PTC040591,Rajat Wires Private Ltd.,Taloja Mumbai,23-08-2025,22-08-2025,13050000.0,1305000.0,P&M,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755329046_8610.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/9431afefb79481c35bbe39bbca85e8b9.pdf,IBBI_Auctions
U45200TG1997PLC028322,TOTEM INFRASTRUCTURE LIMITED,https://ibbi.baanknet.com,12-09-2025,10-09-2025,293500000.0,29350000.0,(a) Arbitration Claims receivable from M/s. Dhoot developers Private Limited (b) Arbitration Claims receivable from M/s. Rail Vikas Nigam Limited. (c) Claims against KMC construction limited.,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755253758_8604.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/9a9abfca2b172a2468a2c5e6a02636e8.pdf,IBBI_Auctions
U51909TN2005PTC057742,RA Samy Trading P ltd,"Ranganathan Street, T. Nagar, Chennai",15-09-2025,13-09-2025,311907150.0,31190715.0,land and building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755276645_8605.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/76c0e4f7529e6b59bb07c98150e0c6fa.pdf,IBBI_Auctions
U50402OR2011PTC013389,Grand Auto Udyog Private Limited,Not applicable,11-09-2025,29-08-2025,0.0,0.0,"Assignment of the recovery from the PUFE Transaction Application filed under Section 66 of IBC,2016 before the Hon’ble NCLT , Cuttack Bench in the matter of Grand Auto Udyog Private Limited-in liquidation.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755177940_8603.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/de5a9892302eee7c1f35ee4d482429f0.pdf,IBBI_Auctions
U34105MH2010PLC198698,AMW COMMERCIAL VEHICLE APPLICATIONS LIMITED,"34KM Milestone, Bhuj, Bhachau Road, Village Kanaiyabe, Kachchh, Gujarat – 370 020",22-08-2025,20-08-2025,86000000.0,8600000.0,"Moulds, Dyes, Rolling Machine, Tools, Truck Cabins, etc.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755159336_8602.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/8bbb11d23b3f7bdc10733b794986bac5.pdf,IBBI_Auctions
U45400WB2011PLC162615,ABHIJEET TOLL ROAD (KARNATAKA) LIMITED,"Mouje Zaap of Sudhagad Taluka, Sub- District- Pali,District-Raigad, Maharastra.",08-09-2025,05-09-2025,180000.0,18000.0,"Freehold Non-Agricultural Land admeasuring 187 sq.metres, forming part of private Plot no. 46, survey Nos 332A+334A+338A.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755154810_8599.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-14-123010-5vp6i-7d41451b12881168d9ce0dc98976f807.pdf,IBBI_Auctions
L15140UP1989PLC011396,JVL Agro Industries Limited,"Kamalpur, District-Kamrup, Assam; Kolkata, West Bengal; Varanasi, Uttar Pradesh",15-09-2025,13-09-2025,144933400.0,14493340.0,Freehold Land Parcels; Commercial Office Space; Old Vehicle,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755167149_8581.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/f0e92ffc2bb8a2caa7c7ac882a409cd9.pdf,IBBI_Auctions
U27109WB1996PLC081038,GEMUS ENGINEERING LTD,KOLKATA,06-09-2025,03-09-2025,3088211.0,308000.0,"Block A - Sale of the Corporate Debtor as a Going Concern (without Liabilities), as per Regulation 32(e) of the IBBI Liquidation Process Regulation 2016, As is where is, As is what is, Whatever there is basis and Without recourse basis.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755074660_8585.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-13-140656-w0roq-970b0a27d10c6d6eedb80fee108082c3.pdf,IBBI_Auctions
U45200MH2008PTC179662,Sapphire Space Infracon Private Limited,"Ranishigaon (Nevale) village, Thane District, Maharashtra",12-09-2025,09-09-2025,465680500.0,46568050.0,Land and Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755076422_8587.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/7ef6c51c07bdf97433092f8d24717ae2.pdf,IBBI_Auctions
U74210DL1981PLC234183,TECPRO INFRA PROJECTS LIMITED,Chennai,09-09-2025,05-09-2025,25005000.0,2500500.0,receivables pending litigation,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755075005_8572.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/d8dca53c28c4e7e9be63ffd4b8e0eb6c.pdf,IBBI_Auctions
U27109WB1996PLC081038,GEMUS ENGINEERING LTD,KOLKATA,08-09-2025,06-09-2025,2846575.0,284000.0,"Block B - Sale of Assets of Corporate Debtor on Standalone basis, comprising of Land, as per Regulation 32(a) of the IBBI Liquidation Process Regulation 2016, As is where is, As is what is, Whatever there is basis and Without recourse basis.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755074940_8586.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-13-141019-r0xng-970b0a27d10c6d6eedb80fee108082c3.pdf,IBBI_Auctions
U27109WB1996PLC081038,GEMUS ENGINEERING LTD,KOLKATA,06-09-2025,03-09-2025,3088211.0,308000.0,"Block A - Sale of the Corporate Debtor as a Going Concern (without Liabilities), as per Regulation 32(e) of the IBBI Liquidation Process Regulation 2016, As is where is, As is what is, Whatever there is basis and Without recourse basis.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755074660_8585.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-13-140656-w0roq-970b0a27d10c6d6eedb80fee108082c3.pdf,IBBI_Auctions
U74210DL1981PLC234183,TECPRO INFRA PROJECTS LIMITED,Chennai,09-09-2025,05-09-2025,25005000.0,2500500.0,receivables pending litigation,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1755075005_8572.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/d8dca53c28c4e7e9be63ffd4b8e0eb6c.pdf,IBBI_Auctions
U27310MH2010PTC209729,VINDHYAVASINI ISPAT INDUSTRIES PRIVATE LIMITED,"Industrial Land: Industrial Land Admeasuring 49,680 SQMT situated at Survey Nos -233, 234, 235, 236,237, 239, 240, 241, 242, village -Mangathane and 24 of Village Vardha Taluka- wada, Dist. Palghar.",14-08-2025,12-08-2025,66102500.0,6600000.0,"BLOCK B- Sale the assets in parcels of the Corporate Debtor as per Regulation 32(d) of IBBI (Liquidation Process) Regulations, 2016.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1754993955_8580.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-08-12-154915-8qu23-a9eec430c77ccf23a6f1965db07c9b4a.pdf,IBBI_Auctions
